Outliers for BigSolDB:
Index: 15, SMILES: COC(=O)[C@@H](N)CS.Cl, Value: 0.1268
Index: 2780, SMILES: C1CN2CCN1CC2, Value: 0.413
Index: 2781, SMILES: C1CN2CCN1CC2, Value: 0.456
Index: 2782, SMILES: C1CN2CCN1CC2, Value: 0.51
Index: 2882, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.1184
Index: 2883, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.2482
Index: 2885, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.1644
Index: 2886, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.2727
Index: 2888, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.2016
Index: 2889, SMILES: CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1, Value: 0.3005
Index: 2890, SMILES: O=C(O)Cn1cnnn1, Value: 0.1455
Index: 2891, SMILES: O=C(O)Cn1cnnn1, Value: 0.1555
Index: 2892, SMILES: O=C(O)Cn1cnnn1, Value: 0.1732
Index: 2893, SMILES: O=C(O)Cn1cnnn1, Value: 0.1991
Index: 2894, SMILES: O=C(O)Cn1cnnn1, Value: 0.2333
Index: 2895, SMILES: O=C(O)Cn1cnnn1, Value: 0.2764
Index: 2896, SMILES: O=C(O)Cn1cnnn1, Value: 0.3255
Index: 2897, SMILES: O=C(O)Cn1cnnn1, Value: 0.3834
Index: 2904, SMILES: Nc1cccc(N)n1, Value: 0.12519
Index: 2905, SMILES: Nc1cccc(N)n1, Value: 0.14964
Index: 2906, SMILES: Nc1cccc(N)n1, Value: 0.16484
Index: 2907, SMILES: Nc1cccc(N)n1, Value: 0.17823
Index: 2908, SMILES: Nc1cccc(N)n1, Value: 0.18758
Index: 2909, SMILES: Nc1cccc(N)n1, Value: 0.20739
Index: 2910, SMILES: Nc1cccc(N)n1, Value: 0.23324
Index: 2969, SMILES: CNc1nc(C)nc(OC)n1, Value: 0.1229
Index: 2970, SMILES: CNc1nc(C)nc(OC)n1, Value: 0.1378
Index: 2971, SMILES: CNc1nc(C)nc(OC)n1, Value: 0.1521
Index: 2972, SMILES: CNc1nc(C)nc(OC)n1, Value: 0.1678
Index: 2973, SMILES: CNc1nc(C)nc(OC)n1, Value: 0.1852
Index: 3110, SMILES: O=C(O)CCCC(=O)O, Value: 0.2038
Index: 3111, SMILES: O=C(O)CCCC(=O)O, Value: 0.2387
Index: 3112, SMILES: O=C(O)CCCC(=O)O, Value: 0.2555
Index: 3113, SMILES: O=C(O)CCCC(=O)O, Value: 0.2736
Index: 3114, SMILES: O=C(O)CCCC(=O)O, Value: 0.2941
Index: 3115, SMILES: O=C(O)CCCC(=O)O, Value: 0.3155
Index: 3116, SMILES: O=C(O)CCCC(=O)O, Value: 0.3398
Index: 3117, SMILES: O=C(O)CCCC(=O)O, Value: 0.3696
Index: 3118, SMILES: O=C(O)CCCC(=O)O, Value: 0.4027
Index: 3119, SMILES: O=C(O)CCCC(=O)O, Value: 0.4356
Index: 3120, SMILES: O=C(O)CCCC(=O)O, Value: 0.4725
Index: 3131, SMILES: O=C(O)CCC(=O)O, Value: 0.1224
Index: 3310, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.147
Index: 3311, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.181
Index: 3312, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.214
Index: 3313, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.257
Index: 3314, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.307
Index: 3315, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.358
Index: 3316, SMILES: CCOc1cc(C=O)ccc1O, Value: 0.418
Index: 3358, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.1163
Index: 3359, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.1362
Index: 3360, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.1585
Index: 3361, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.1834
Index: 3362, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.2078
Index: 3363, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.2376
Index: 3364, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.2736
Index: 3365, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.3128
Index: 3366, SMILES: Nc1cc(Cl)cc(Cl)c1, Value: 0.3538
Index: 3395, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1845
Index: 3396, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1907
Index: 3397, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1966
Index: 3398, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.2042
Index: 3399, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.2103
Index: 3400, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.2166
Index: 3576, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.123
Index: 3577, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1363
Index: 3578, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1505
Index: 3579, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1652
Index: 3580, SMILES: CNC[C@H](O)c1cccc(O)c1.Cl, Value: 0.1818
Index: 3637, SMILES: Brc1cn[nH]c1, Value: 0.2031
Index: 3638, SMILES: Brc1cn[nH]c1, Value: 0.2183
Index: 3639, SMILES: Brc1cn[nH]c1, Value: 0.2335
Index: 3640, SMILES: Brc1cn[nH]c1, Value: 0.2517
Index: 3641, SMILES: Brc1cn[nH]c1, Value: 0.2698
Index: 3642, SMILES: Brc1cn[nH]c1, Value: 0.2922
Index: 3643, SMILES: Brc1cn[nH]c1, Value: 0.3116
Index: 3644, SMILES: Brc1cn[nH]c1, Value: 0.3328
Index: 3645, SMILES: Brc1cn[nH]c1, Value: 0.3553
Index: 3646, SMILES: Brc1cn[nH]c1, Value: 0.3789
Index: 3647, SMILES: Brc1cn[nH]c1, Value: 0.4024
Index: 3648, SMILES: Brc1cn[nH]c1, Value: 0.4258
Index: 3649, SMILES: Brc1cn[nH]c1, Value: 0.452
Index: 3650, SMILES: Brc1cn[nH]c1, Value: 0.4793
Index: 3651, SMILES: Brc1cn[nH]c1, Value: 0.503
Index: 3703, SMILES: Cc1cc(C)[nH]n1, Value: 0.1179
Index: 3704, SMILES: Cc1cc(C)[nH]n1, Value: 0.1235
Index: 3705, SMILES: Cc1cc(C)[nH]n1, Value: 0.1308
Index: 3706, SMILES: Cc1cc(C)[nH]n1, Value: 0.1372
Index: 3707, SMILES: Cc1cc(C)[nH]n1, Value: 0.1434
Index: 3708, SMILES: Cc1cc(C)[nH]n1, Value: 0.1503
Index: 3709, SMILES: Cc1cc(C)[nH]n1, Value: 0.1582
Index: 3710, SMILES: Cc1cc(C)[nH]n1, Value: 0.1653
Index: 3711, SMILES: Cc1cc(C)[nH]n1, Value: 0.1727
Index: 3712, SMILES: Cc1cc(C)[nH]n1, Value: 0.1804
Index: 3713, SMILES: Cc1cc(C)[nH]n1, Value: 0.1902
Index: 3744, SMILES: CC(C)c1ncc[nH]1, Value: 0.2238
Index: 3745, SMILES: CC(C)c1ncc[nH]1, Value: 0.233
Index: 3746, SMILES: CC(C)c1ncc[nH]1, Value: 0.2422
Index: 3747, SMILES: CC(C)c1ncc[nH]1, Value: 0.2524
Index: 3748, SMILES: CC(C)c1ncc[nH]1, Value: 0.2626
Index: 3749, SMILES: CC(C)c1ncc[nH]1, Value: 0.2744
Index: 3750, SMILES: CC(C)c1ncc[nH]1, Value: 0.2854
Index: 3751, SMILES: CC(C)c1ncc[nH]1, Value: 0.2974
Index: 3752, SMILES: CC(C)c1ncc[nH]1, Value: 0.3102
Index: 3753, SMILES: CC(C)c1ncc[nH]1, Value: 0.3222
Index: 3754, SMILES: CC(C)c1ncc[nH]1, Value: 0.3342
Index: 3755, SMILES: CC(C)c1ncc[nH]1, Value: 0.348
Index: 3756, SMILES: CC(C)c1ncc[nH]1, Value: 0.361
Index: 3757, SMILES: CC(C)c1ncc[nH]1, Value: 0.3756
Index: 3758, SMILES: CC(C)c1ncc[nH]1, Value: 0.3902
Index: 3836, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.1184
Index: 3837, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.1361
Index: 3838, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.1559
Index: 3839, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.178
Index: 3840, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.2028
Index: 3841, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.2303
Index: 3842, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.2609
Index: 3843, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.2947
Index: 3844, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.3321
Index: 3845, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.3733
Index: 3846, SMILES: O=Cc1cccc([N+](=O)[O-])c1, Value: 0.4187
Index: 3894, SMILES: O=Cc1ccc([N+](=O)[O-])cc1, Value: 0.1304
Index: 3948, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.4388
Index: 3949, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.4728
Index: 3950, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.5232
Index: 3951, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.5886
Index: 3952, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.6708
Index: 3953, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.7377
Index: 3954, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.806
Index: 3955, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.8512
Index: 4037, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.122
Index: 4038, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.138
Index: 4039, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.147
Index: 4040, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.156
Index: 4041, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.162
Index: 4042, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.167
Index: 4043, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.173
Index: 4044, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.18
Index: 4045, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.191
Index: 4046, SMILES: CN(C)CCOC(c1ccccc1)c1ccccc1.Cl, Value: 0.195
Index: 4231, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.1253
Index: 4232, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.1449
Index: 4233, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.1719
Index: 4234, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.1947
Index: 4235, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.2333
Index: 4236, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.2718
Index: 4237, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.2978
Index: 4305, SMILES: O=c1ccc2ccccc2o1, Value: 0.1221
Index: 4306, SMILES: O=c1ccc2ccccc2o1, Value: 0.1989
Index: 4307, SMILES: O=c1ccc2ccccc2o1, Value: 0.3198
Index: 4308, SMILES: O=c1ccc2ccccc2o1, Value: 0.4836
Index: 4384, SMILES: O=C1C=CC(=O)O1, Value: 0.13199
Index: 4385, SMILES: O=C1C=CC(=O)O1, Value: 0.15877
Index: 4411, SMILES: C/C=C/C(=O)O, Value: 0.1633
Index: 4412, SMILES: C/C=C/C(=O)O, Value: 0.1928
Index: 4413, SMILES: C/C=C/C(=O)O, Value: 0.2221
Index: 4414, SMILES: C/C=C/C(=O)O, Value: 0.2619
Index: 4415, SMILES: C/C=C/C(=O)O, Value: 0.2973
Index: 4416, SMILES: C/C=C/C(=O)O, Value: 0.3323
Index: 4603, SMILES: CSCCC(NC(C)=O)C(=O)O, Value: 0.13455
Index: 4604, SMILES: CSCCC(NC(C)=O)C(=O)O, Value: 0.18418
Index: 4656, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.1215
Index: 4657, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.146
Index: 4658, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.2014
Index: 4659, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.2598
Index: 4660, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.3245
Index: 4661, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.3947
Index: 4734, SMILES: c1cnc2[nH]ccc2c1, Value: 0.1522
Index: 4735, SMILES: c1cnc2[nH]ccc2c1, Value: 0.1721
Index: 4736, SMILES: c1cnc2[nH]ccc2c1, Value: 0.1911
Index: 4737, SMILES: c1cnc2[nH]ccc2c1, Value: 0.2109
Index: 4738, SMILES: c1cnc2[nH]ccc2c1, Value: 0.2321
Index: 4739, SMILES: c1cnc2[nH]ccc2c1, Value: 0.2521
Index: 4740, SMILES: c1cnc2[nH]ccc2c1, Value: 0.2752
Index: 4741, SMILES: c1cnc2[nH]ccc2c1, Value: 0.2994
Index: 4742, SMILES: c1cnc2[nH]ccc2c1, Value: 0.3262
Index: 4743, SMILES: c1cnc2[nH]ccc2c1, Value: 0.3564
Index: 4760, SMILES: Nc1cccc(Cl)c1C(=O)O, Value: 0.1194
Index: 4761, SMILES: Nc1cccc(Cl)c1C(=O)O, Value: 0.1408
Index: 4796, SMILES: O=C(O)c1cccc([N+](=O)[O-])c1O, Value: 0.1255
Index: 4797, SMILES: O=C(O)c1cccc([N+](=O)[O-])c1O, Value: 0.1455
Index: 4819, SMILES: CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O, Value: 0.13251
Index: 4820, SMILES: CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O, Value: 0.17241
Index: 4821, SMILES: CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O, Value: 0.215472
Index: 4843, SMILES: O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1, Value: 0.141382
Index: 4870, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1238
Index: 4871, SMILES: O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O, Value: 0.1399
Index: 4881, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2099
Index: 4882, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.215
Index: 4883, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2213
Index: 4884, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.227
Index: 4885, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2325
Index: 4886, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2396
Index: 4887, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2462
Index: 4888, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2531
Index: 4889, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.2597
Index: 4954, SMILES: CC(=O)N1CCC[C@H]1C(=O)O, Value: 0.1564
Index: 4955, SMILES: CC(=O)N1CCC[C@H]1C(=O)O, Value: 0.21854
Index: 4956, SMILES: CC(=O)N1CCC[C@H]1C(=O)O, Value: 0.27762
Index: 4964, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.1391
Index: 4965, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.1666
Index: 4966, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.1988
Index: 4967, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.2344
Index: 4968, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.2753
Index: 4969, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.3245
Index: 4970, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.3896
Index: 4999, SMILES: O=C(O)Cc1ccccc1[N+](=O)[O-], Value: 0.1229
Index: 5011, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.128
Index: 5012, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.1477
Index: 5013, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.1697
Index: 5014, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.1956
Index: 5015, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.2225
Index: 5016, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.2541
Index: 5077, SMILES: Cc1c(Br)cccc1C(=O)O, Value: 0.12051
Index: 5081, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.12321
Index: 5082, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.15202
Index: 5083, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.18294
Index: 5084, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.21908
Index: 5085, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.2571
Index: 5086, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.29721
Index: 5087, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.33694
Index: 5088, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.38902
Index: 5098, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.1235
Index: 5099, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.1701
Index: 5100, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.2382
Index: 5101, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.3291
Index: 5102, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.4806
Index: 5103, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.6247
Index: 5283, SMILES: O=P(O)(O)c1ccccc1, Value: 0.2882
Index: 5284, SMILES: O=P(O)(O)c1ccccc1, Value: 0.29536
Index: 5285, SMILES: O=P(O)(O)c1ccccc1, Value: 0.30543
Index: 5286, SMILES: O=P(O)(O)c1ccccc1, Value: 0.31395
Index: 5287, SMILES: O=P(O)(O)c1ccccc1, Value: 0.32613
Index: 5288, SMILES: O=P(O)(O)c1ccccc1, Value: 0.33411
Index: 5289, SMILES: O=P(O)(O)c1ccccc1, Value: 0.34676
Index: 5290, SMILES: O=P(O)(O)c1ccccc1, Value: 0.35696
Index: 5291, SMILES: O=P(O)(O)c1ccccc1, Value: 0.37054
Index: 5292, SMILES: O=P(O)(O)c1ccccc1, Value: 0.38253
Index: 5293, SMILES: O=P(O)(O)c1ccccc1, Value: 0.39381
Index: 5294, SMILES: O=P(O)(O)c1ccccc1, Value: 0.4071
Index: 5309, SMILES: O=[N+]([O-])c1ncccc1O, Value: 0.1279
Index: 5310, SMILES: O=[N+]([O-])c1ncccc1O, Value: 0.1729
Index: 5311, SMILES: O=[N+]([O-])c1ncccc1O, Value: 0.2318
Index: 5312, SMILES: O=[N+]([O-])c1ncccc1O, Value: 0.3063
Index: 5484, SMILES: NC(=O)c1ccccc1N, Value: 0.1168
Index: 5485, SMILES: NC(=O)c1ccccc1N, Value: 0.1432
Index: 5503, SMILES: Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-], Value: 0.12261
Index: 5504, SMILES: Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-], Value: 0.1342
Index: 5597, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1161
Index: 5598, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1197
Index: 5599, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1246
Index: 5600, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.133
Index: 5601, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1369
Index: 5602, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1447
Index: 5603, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1513
Index: 5604, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1591
Index: 5605, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1703
Index: 5606, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2, Value: 0.1858
Index: 5607, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.3631
Index: 5608, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.3687
Index: 5609, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.3844
Index: 5610, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.3859
Index: 5611, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.3943
Index: 5612, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4001
Index: 5613, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4062
Index: 5614, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4194
Index: 5615, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4231
Index: 5616, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.442
Index: 5617, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4427
Index: 5618, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4561
Index: 5619, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4876
Index: 5620, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.4988
Index: 5621, SMILES: CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2, Value: 0.5138
Index: 5622, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.3655
Index: 5623, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.3958
Index: 5624, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.4123
Index: 5625, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.4509
Index: 5626, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.5084
Index: 5627, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.5376
Index: 5628, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.5876
Index: 5629, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.6304
Index: 5630, SMILES: CC12CCC(CC1=O)C2(C)C, Value: 0.6992
Index: 5768, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.12844
Index: 5769, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.1616
Index: 5770, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.1864
Index: 5771, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.21625
Index: 5772, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.2553
Index: 5841, SMILES: CC[C@@H](C(N)=O)N1CCCC1=O, Value: 0.1197
Index: 5842, SMILES: CC[C@@H](C(N)=O)N1CCCC1=O, Value: 0.1383
Index: 5919, SMILES: N#Cc1cccnc1, Value: 0.201
Index: 5920, SMILES: N#Cc1cccnc1, Value: 0.339
Index: 5921, SMILES: N#Cc1cccnc1, Value: 0.491
Index: 5922, SMILES: N#Cc1cccnc1, Value: 0.627
Index: 5928, SMILES: N#Cc1ccncc1, Value: 0.136
Index: 5929, SMILES: N#Cc1ccncc1, Value: 0.273
Index: 5988, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.22095
Index: 5989, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.23441
Index: 5990, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.24541
Index: 5991, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.25768
Index: 5992, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.27253
Index: 5993, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.28595
Index: 5994, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.29377
Index: 5995, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.30576
Index: 5996, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.31762
Index: 6048, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1215
Index: 6049, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1399
Index: 6050, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1583
Index: 6051, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1765
Index: 6052, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.1943
Index: 6053, SMILES: CC(C)(C)c1ccc(C(=O)O)cc1, Value: 0.2115
Index: 6063, SMILES: O=C(O)Cc1cccc2ccccc12, Value: 0.118
Index: 6064, SMILES: O=C(O)Cc1cccc2ccccc12, Value: 0.134
Index: 6065, SMILES: O=C(O)Cc1cccc2ccccc12, Value: 0.15
Index: 6159, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.1389
Index: 6160, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.2082
Index: 6161, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.2899
Index: 6162, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.3909
Index: 6163, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.5733
Index: 6182, SMILES: OC/C=C/c1ccccc1, Value: 0.22
Index: 6183, SMILES: OC/C=C/c1ccccc1, Value: 0.256
Index: 6184, SMILES: OC/C=C/c1ccccc1, Value: 0.298
Index: 6185, SMILES: OC/C=C/c1ccccc1, Value: 0.342
Index: 6186, SMILES: OC/C=C/c1ccccc1, Value: 0.404
Index: 6187, SMILES: OC/C=C/c1ccccc1, Value: 0.456
Index: 6188, SMILES: OC/C=C/c1ccccc1, Value: 0.52
Index: 6189, SMILES: OC/C=C/c1ccccc1, Value: 0.59
Index: 6190, SMILES: OC/C=C/c1ccccc1, Value: 0.652
Index: 6248, SMILES: CC(=O)Nc1ccc(O)cc1, Value: 0.1157
